N,seed,C,completion,virtual_time_s,time_per_clear_s,path_length_m,macro_steps,error
13,710030209,13,True,3197.4942,245.96109230769233,12362.471010258094,38,
13,710030210,13,True,2248.054559,172.9272737692308,8620.272798412845,21,
13,710030211,13,True,4107.759845,315.9815265384615,16388.799237641982,34,
13,710030212,13,True,3297.496616,253.65358584615385,13152.48307636547,27,
13,710030213,13,True,3290.198401,253.0921846923077,12810.991982976731,33,
13,710030214,13,True,2611.875326,200.9134866153846,9599.376632964828,27,
13,710030215,13,True,3652.60091,280.96930076923076,14118.004547452096,35,
13,710030216,13,True,3130.756185,240.82739884615387,11993.780925077466,27,
13,710030217,13,True,3912.368209,300.9514006923077,15306.841034073721,35,
13,710030218,13,True,2413.157831,185.62752546153845,9215.78915549571,22,
13,710030219,13,True,3611.881598,277.837046,13944.407985134805,32,
13,710030220,13,True,3615.312428,278.100956,14106.562153845383,31,
13,710030221,13,True,3629.196202,279.1689386153846,14055.980997298135,35,
13,710030222,13,True,2390.924729,183.91728684615384,9239.623654984734,26,
13,710030223,13,True,3815.733306,293.51794661538463,15053.66652494876,34,
13,710030224,13,True,3048.593742,234.5072109230769,11652.968702993781,27,
13,710030225,13,True,3801.434105,292.41800807692306,14847.17052303335,34,
13,710030226,13,True,2756.426469,212.0328053076923,11057.132355376227,31,
13,710030227,13,True,3294.634938,253.4334567692308,12608.174683802,38,
13,710030228,13,True,3237.33585,249.0258346153846,12596.67924880496,26,
13,710030229,13,True,3576.756834,275.13514107692305,14088.784154675368,34,
13,710030230,13,True,2373.659369,182.58918223076924,8938.296849339271,21,
13,710030231,13,True,3529.863715,271.5279780769231,14044.31856715658,37,
13,710030232,13,True,3933.179126,302.5522404615385,15510.895622476317,34,
13,710030233,13,True,3361.51516,258.57808923076925,12947.575798439719,35,
13,710030234,13,True,2315.40245,178.10788076923077,8807.012245192536,21,
13,710030235,13,True,4193.021957,322.54015053846155,16965.1097883911,34,
13,710030236,13,True,3304.002201,254.15401546153845,12620.011019157793,25,
13,710030237,13,True,3411.532359,262.4255660769231,12772.66180442469,37,
13,710030238,13,True,2382.629763,183.27921253846154,9263.148815837229,22,
13,710030239,13,True,3481.978333,267.84448715384616,13509.891669255829,39,
13,710030240,13,True,3068.743699,236.0572076153846,11743.718491744692,24,
13,710030241,13,True,3584.11494,275.7011492307692,13755.574721354546,34,
13,710030242,13,True,2408.876413,185.29818561538463,9319.382067706456,23,
13,710030243,13,True,3850.226131,296.17124084615386,15331.13065668105,36,
13,710030244,13,True,3558.789874,273.75306723076926,13618.949375517604,31,
13,710030245,13,True,3433.447208,264.1113236923077,13197.236021887758,38,
13,710030246,13,True,2426.21537,186.63195153846152,9401.076846886872,22,
13,710030247,13,True,3736.958293,287.45833023076926,14964.791473745341,34,
13,710030248,13,True,2982.083688,229.39105292307693,11115.418441710939,24,
13,710030249,13,True,3960.625715,304.6635165384615,15663.128570200111,36,
13,710030250,13,True,2617.54132,201.3493323076923,10262.706604807052,27,
13,710030251,13,True,3425.109417,263.4699551538462,13165.547071539339,32,
13,710030252,13,True,3271.439943,251.64922638461536,12507.199715291052,27,
13,710030253,13,True,4005.630273,308.12540561538464,16158.151360261396,34,
13,710030254,13,True,2387.68128,183.66779076923075,9273.406394304873,22,
13,710030255,13,True,3982.518482,306.3475755384615,15782.592409707391,32,
13,710030256,13,True,3905.870423,300.451571,15569.352122604836,30,
13,710030257,13,True,3621.198011,278.55369315384615,14420.990072568902,35,
13,710030258,13,True,2391.029794,183.92536876923077,9200.148970334394,23,
13,710030259,13,True,4013.695062,308.745774,16048.475308414037,36,
13,710030260,13,True,3009.968815,231.5360626923077,11574.844078660384,26,
13,710030261,13,True,3751.242916,288.5571473846154,15191.214591511183,34,
13,710030262,13,True,3038.782426,233.75249430769233,12088.912120825647,31,
13,710030263,13,True,3160.754276,243.1349443076923,12158.77137342531,41,
13,710030264,13,True,3426.657837,263.5890643846154,13473.28918277082,26,
13,710030265,13,True,3786.559361,291.273797,14992.796791322286,36,
13,710030266,13,True,2267.977866,174.45983584615385,8559.889335016243,23,
13,710030267,13,True,3308.872737,254.5286720769231,12844.36368043601,35,
13,710030268,13,True,3710.756481,285.44280623076924,14608.782403815952,32,
13,710030269,13,True,3513.464989,270.2665376153846,13567.324954017642,38,
13,710030270,13,True,2635.709881,202.74691392307693,10433.54939937525,28,
13,710030271,13,True,3842.275115,295.5596242307692,15491.37557080633,34,
13,710030272,13,True,2906.739963,223.59538176923076,10908.699814962825,24,
13,710030273,13,True,3462.06481,266.31267769230766,13540.324054553934,36,
13,710030274,13,True,2959.059087,227.61992976923077,10690.295438127529,34,
13,710030275,13,True,3759.760351,289.2123346923077,14668.801753891188,38,
13,710030276,13,True,3423.109865,263.31614346153845,13150.54932400563,31,
13,710030277,13,True,3471.596189,267.04586069230766,13332.980952039623,33,
13,710030278,13,True,2387.771761,183.67475084615384,9183.858799753274,21,
13,710030279,13,True,3880.432147,298.49478053846155,15547.160737736338,35,
13,710030280,13,True,3497.828896,269.0637612307692,13459.144474037163,32,
13,710030281,13,True,3521.824495,270.9095765384615,13464.122465219236,40,
13,710030282,13,True,2366.094139,182.00724146153846,9180.470691497685,22,
13,710030283,13,True,3619.434655,278.4180503846154,14077.173274006806,34,
13,710030284,13,True,2758.869419,212.22072453846155,10409.347089274415,23,
13,710030285,13,True,3908.525935,300.65584115384615,15502.629686746117,36,
13,710030286,13,True,2590.32555,199.25581153846153,10101.627741967315,29,
13,710030287,13,True,3456.840723,265.91082484615384,13444.203611834553,35,
13,710030288,13,True,3313.373386,254.87487584615386,12881.866918399166,26,
13,710030289,13,True,3862.325383,297.10195253846155,15461.626906565592,34,
13,710030290,13,True,2428.001594,186.76935338461539,9350.007963980592,24,
13,710030291,13,True,3432.911601,264.0701231538461,13204.558016811257,36,
13,710030292,13,True,4010.900594,308.53081492307695,16294.502959638967,29,
13,710030293,13,True,3498.020368,269.07848984615384,13550.101849059836,37,
13,710030294,13,True,2332.775565,179.44427423076922,8893.877833810842,30,
13,710030295,13,True,4177.31862,321.33220153846156,16826.593096726996,35,
13,710030296,13,True,3297.48358,253.6525830769231,12752.41789272599,25,
13,710030297,13,True,4006.536266,308.1950973846154,15942.681345651816,32,
13,710030298,13,True,2479.708135,190.7467796153846,9363.540668930518,27,
13,710030299,13,True,3249.04742,249.92672461538461,12695.23708844523,33,
13,710030300,13,True,3270.27062,251.55927846153844,12561.353105646876,28,
13,710030301,13,True,4421.520275,340.1169442307692,18117.6013727816,34,
13,710030302,13,True,2347.650918,180.58853215384613,9118.254584019382,22,
13,710030303,13,True,3752.558701,288.6583616153846,14812.793496420822,34,
13,710030304,13,True,4021.549835,309.3499873076923,16122.749175508126,32,
13,710030305,13,True,3279.152619,252.24250915384616,12600.76309800997,38,
13,710030306,13,True,2420.365945,186.18199576923078,9346.829724256426,27,
13,710030307,13,True,3898.141345,299.8570265384615,15435.706734952946,34,
13,710030308,13,True,3740.596015,287.738155,14992.980079099909,23,
13,710030309,13,True,3603.704494,277.208038,14163.52248437536,34,
13,710030310,13,True,2440.217977,187.70907515384613,9231.089888379487,26,
13,710030311,13,True,3317.672917,255.20560899999998,12723.364599239976,33,
13,710030312,13,True,3295.008695,253.4622073076923,12915.043465246938,29,
13,710030313,13,True,4033.823263,310.29409715384617,16014.116312320764,33,
13,710030314,13,True,2321.014929,178.5396099230769,8840.074641658883,21,
13,710030315,13,True,3683.114816,283.3165243076923,14635.57407860595,37,
13,710030316,13,True,3739.155501,287.62734623076926,15015.777508592011,29,
13,710030317,13,True,3491.943963,268.6110740769231,13394.719813749736,37,
13,710030318,13,True,2414.756286,185.75048353846154,9463.781435945875,26,
13,710030319,13,True,3863.674871,297.20575930769235,15163.374352695846,34,
13,710030320,13,True,3235.071567,248.85165899999998,12445.35784037827,24,
13,710030321,13,True,3524.873735,271.14413346153844,13514.368670949478,33,
13,710030322,13,True,3214.030346,247.23310353846153,12650.151730601146,30,
13,710030323,13,True,3404.429334,261.8791795384615,13237.146670346317,37,
13,710030324,13,True,3074.0917,236.4685923076923,11480.458505790551,26,
13,710030325,13,True,4104.966289,315.76663761538464,16489.831445712585,34,
13,710030326,13,True,2463.513579,189.50104453846154,9667.567895125287,22,
13,710030327,13,True,3639.488777,279.9606751538462,14252.443876761417,34,
13,710030328,13,True,3664.981177,281.921629,14714.905884639802,31,
13,710030329,13,True,3186.581457,245.12165053846152,12147.907293137681,34,
13,710030330,13,True,2763.723505,212.59411576923077,10848.617534160896,31,
13,710030331,13,True,4123.556071,317.19662084615385,16687.780363559432,34,
13,710030332,13,True,3939.665553,303.05119638461537,15983.327762556284,26,
13,710030333,13,True,3867.270097,297.4823151538462,15131.350481933812,34,
13,710030334,13,True,2351.969511,180.9207316153846,9109.847557753872,24,
13,710030335,13,True,3423.4598,263.34306153846154,13402.298999348168,40,
13,710030336,13,True,3252.992567,250.23019746153844,12504.96283425439,26,
13,710030337,13,True,4145.360977,318.87392130769234,16476.804886913786,35,
13,710030338,13,True,2182.20586,167.86198923076924,8221.029296965775,21,
13,710030339,13,True,3659.714219,281.51647838461537,14338.571105620924,38,
13,710030340,13,True,3741.412013,287.8009240769231,14582.060068849683,35,
13,710030341,13,True,3577.983647,275.2295113076923,14004.91823376499,38,
13,710030342,13,True,2546.789648,195.906896,9583.948230623193,23,
13,710030343,13,True,4410.457355,339.26595038461534,18107.28678086786,34,
13,710030344,13,True,2928.404014,225.26184723076923,11232.020074404225,24,
13,710030345,13,True,3440.895312,264.6842547692308,13334.476561685404,33,
13,710030346,13,True,3145.34602,241.94969384615385,12056.730097545818,30,
13,710030347,13,True,3395.278429,261.17526376923075,12841.392160316118,38,
13,710030348,13,True,3274.768108,251.9052390769231,12498.84055291331,28,
13,710030349,13,True,3274.699008,251.8999236923077,12273.495031450315,34,
13,710030350,13,True,2419.413612,186.10873938461538,9312.06806056233,28,
13,710030351,13,True,3311.704551,254.74650392307692,12528.522757874867,34,
13,710030352,13,True,3288.057733,252.92751792307692,12815.288675931384,31,
13,710030353,13,True,3473.215907,267.17045438461537,13451.079546121453,35,
13,710030354,13,True,2475.092534,190.39173338461538,9615.462677926813,23,
13,710030355,13,True,3627.486962,279.0374586153846,14337.43480902586,34,
13,710030356,13,True,3401.954592,261.68881476923076,13489.772946048994,28,
13,710030357,13,True,3478.994935,267.614995,13459.974674775523,39,
13,710030358,13,True,2497.209426,192.09303276923077,9636.047130982624,26,
13,710030359,13,True,3365.518612,258.8860470769231,13012.59306177159,37,
13,710030360,13,True,3027.250327,232.86540976923078,11196.25163522128,26,
13,710030361,13,True,3563.971635,274.1516642307692,14074.858168296876,35,
13,710030362,13,True,2495.890435,191.99157192307692,9664.452176281407,30,
13,710030363,13,True,3516.790738,270.5223644615385,13753.953691996998,34,
13,710030364,13,True,3897.409949,299.8007653076923,15642.049745765218,28,
13,710030365,13,True,3518.982172,270.6909363076923,13524.910856633407,40,
13,710030366,13,True,2401.591056,184.73777353846157,9312.955270817612,25,
13,710030367,13,True,3705.608087,285.04677592307695,14143.040432139336,34,
13,710030368,13,True,3234.362442,248.79711092307693,12531.812216852737,29,
13,710030369,13,True,3720.024971,286.15576699999997,14445.12487085306,36,
13,710030370,13,True,2667.104471,205.16188238461538,10375.522342403945,27,
13,710030371,13,True,3428.065405,263.69733884615385,13290.327026442406,39,
13,710030372,13,True,3234.620438,248.81695676923076,12973.102192914916,25,
13,710030373,13,True,3887.542205,299.0417080769231,14987.711019803055,34,
13,710030374,13,True,2585.349118,198.8730090769231,10216.745603814725,23,
13,710030375,13,True,2961.652237,227.81940284615382,11368.261193485707,35,
13,710030376,13,True,3665.827799,281.9867537692308,14824.13899087158,29,
13,710030377,13,True,3370.772829,259.2902176153846,12793.864137340783,35,
13,710030378,13,True,2464.89315,189.60716538461537,9614.465740785063,24,
13,710030379,13,True,3801.86257,292.4509669230769,14904.31285580871,34,
13,710030380,13,True,2800.289637,215.40689515384614,10606.448179970546,25,
13,710030381,13,True,3493.85868,268.75836,13304.29338596071,34,
13,710030382,13,True,3278.401273,252.1847133076923,13037.006362247175,30,
13,710030383,13,True,3354.902301,258.0694077692308,12914.511487383006,35,
13,710030384,13,True,3159.776755,243.05975038461537,12233.883768314905,30,
13,710030385,13,True,3991.236817,307.0182166923077,15821.184096453886,35,
13,710030386,13,True,2246.255084,172.7888526153846,8506.275427468529,22,
13,710030387,13,True,3641.800141,280.1384723846154,14274.00069997395,33,
13,710030388,13,True,3385.704871,260.4388362307692,13508.524354526602,30,
13,710030389,13,True,3380.60625,260.0466346153846,13083.031261610722,35,
13,710030390,13,True,2310.846924,177.7574556923077,8899.234612033177,24,
13,710030391,13,True,4069.132355,313.0101811538462,16035.661780085493,35,
13,710030392,13,True,3050.08966,234.62228153846155,11730.448304950962,26,
13,710030393,13,True,3653.190513,281.01465484615386,14280.95255774462,38,
13,710030394,13,True,2496.795627,192.06120207692308,9678.978135706668,22,
13,710030395,13,True,3485.92104,268.1477723076923,13644.605214911657,38,
13,710030396,13,True,3366.838127,258.9875482307692,13139.190652036448,26,
13,710030397,13,True,3693.406323,284.1081786923077,14657.031611091541,34,
13,710030398,13,True,2307.792421,177.52249392307692,8868.962106691952,22,
13,710030399,13,True,3591.898874,276.29991338461537,14154.494368896161,36,
13,710030400,13,True,3601.398843,277.03068023076924,13831.994213416418,31,
13,710030401,13,True,3232.801419,248.6770322307692,12414.007110098726,35,
13,710030402,13,True,2380.182055,183.0909273076923,9110.910266766232,25,
13,710030403,13,True,3598.825633,276.832741,14324.128157519483,35,
13,710030404,13,True,3278.592725,252.19944038461537,12482.963606364416,25,
13,710030405,13,True,3993.142813,307.1648317692308,15665.714075084703,34,
13,710030406,13,True,2302.65226,177.12709692307692,8868.261290271495,23,
13,710030407,13,True,3496.681041,268.9754646923077,13403.40519899921,39,
13,710030408,13,True,3138.260294,241.404638,11876.301475314838,27,
13,710030409,13,True,4221.219381,324.70918315384614,16816.096918478735,34,
13,710030410,13,True,2469.44795,189.95753461538465,9742.23975408553,22,
13,710030411,13,True,3626.991771,278.999367,14314.958858557857,35,
13,710030412,13,True,4083.901187,314.14624515384617,16649.50594119743,30,
